sentence,label,is_annotated,response,hypothesis
"by the way, the Da Vinci Code sucked, just letting you know...",,0,,
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",,0,,
The Da Vinci Code sucked big time.,,0,,
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",,0,,
"Is it just me, or does Harry Potter suck?...",,0,,
Mission Impossible 3 was excellent.,,0,,
The Da Vinci Code was absolutely AWESOME!,,0,,
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",,0,,
dudeee i LOVED brokeback mountain!!!!,,0,,
"It can be seen all over the television and movie screens or in the popular novel, the Harry Potter craze is a perfect example of a literary version's adaptation to both.",,0,,
I love Brokeback Mountain....,,0,,
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",,0,,
i love being a sentry for mission impossible and a station for bonkers.,,0,,
These Harry Potter movies really suck.,,0,,
Harry Potter Rocks!!!!!!!!!,,0,,
"Is it just me, or does Harry Potter suck?...",,0,,
the da vinci code is awesome!,,0,,
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",,0,,
"Is it just me, or does Harry Potter suck?...",,0,,
Book ( s ): I love The Da Vinci Code..,,0,,
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",,0,,
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",,0,,
Da Vinci Code sucks be...,,0,,
I wanted desperately to love'The Da Vinci Code as a film.,,0,,
"by the way, the Da Vinci Code sucked, just letting you know...",,0,,
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",,0,,
The Da Vinci Code sucked big time.,,0,,
Love luv lubb the Da Vinci Code!,,0,,
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",,0,,
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,,0,,
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",,0,,
mission impossible 2 rocks!!....,,0,,
I love Harry Potter..,,0,,
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",,0,,
Da Vinci Code sucked..,,0,,
Which answers why I dislike brokeback mountain...,,0,,
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",,0,,
The Da Vinci Code is awesome..,,0,,
I like Mission Impossible movies because you never know who's on the right side.,,0,,
i love being a sentry for mission impossible and a station for bonkers.,,0,,
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",,0,,
Da Vinci Code sucks be...,,0,,
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",,0,,
Brokeback Mountain is fucking horrible..,,0,,
MISSION IMPOSSIBLE TRECE WAS AWESOME!!!..,,0,,
I love Harry Potter.,,0,,
Brokeback Mountain was so awesome.,,0,,
The Da Vinci Code [ movie ] sucked!..,,0,,
we're gonna like watch Mission Impossible or Hoot.(,,0,,
Mission Impossible 3 was excellent.,,0,,
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",,0,,
the people who are worth it know how much i love the da vinci code.,,0,,
"Oh, and Brokeback Mountain is a TERRIBLE movie...",,0,,
So Brokeback Mountain was really depressing.,,0,,
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",,0,,
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",,0,,
Brokeback Mountain is fucking horrible..,,0,,
Brokeback Mountain is fucking horrible..,,0,,
man i loved brokeback mountain!,,0,,
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",,0,,
Brokeback Mountain was an AWESOME movie.,,0,,
Mission Impossible 3 was excellent.,,0,,
"da vinci code, you suck..",,0,,
ERM da vinci code and it sucked.,,0,,
I love Brokeback Mountain.,,0,,
Brokeback Mountain is fucking horrible..,,0,,
I wanted desperately to love'The Da Vinci Code as a film.,,0,,
This quiz sucks and Harry Potter sucks ok bye..,,0,,
The Da Vinci Code sucked big time.,,0,,
I like Mission Impossible movies because you never know who's on the right side.,,0,,
"I did lapse once, created a new account, and left two stupid / short comments on the Brokeback Mountain board.",,0,,
My dad's being stupid about brokeback mountain...,,0,,
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",,0,,
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",,0,,
we're gonna like watch Mission Impossible or Hoot.(,,0,,
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",,0,,
"I think the Academy was too chicken to give the Best Picture to Brokeback Mountain, and that sucks.",,0,,
I love Harry Potter...,,0,,
"Me, I like the Harry Potter movies but the books have no real appeal for me.",,0,,
So Brokeback Mountain was really depressing.,,0,,
i love kirsten / leah / kate escapades and mission impossible tom as well...,,0,,
"“ I hate you Harry Potter, ” Hermione said childishly...",,0,,
dudeee i LOVED brokeback mountain!!!!,,0,,
So Brokeback Mountain was really depressing.,,0,,
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",,0,,
da vinci code sucks...,,0,,
I think I will hate Mission Impossible 3;,,0,,
"Oh, and Brokeback Mountain was a terrible movie.",,0,,
mission impossible 2 rocks!!....,,0,,
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,,0,,
the last stand and Mission Impossible 3 both were awesome movies.,,0,,
da vinci code sucks...,,0,,
Brokeback Mountain is fucking horrible..,,0,,
"Always knows what I want, not guy crazy, hates Harry Potter..",,0,,
I loved brokeback mountain.,,0,,
"I, too, like Harry Potter..",,0,,
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,,0,,
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",,0,,
i heard da vinci code sucked soo much only 2.5 stars:,,0,,
Ok brokeback mountain is such a horrible movie.,,0,,
i love being a sentry for mission impossible and a station for bonkers.,,0,,
Harry Potter is AWESOME I don't care if anyone says differently!..,,0,,
The Da Vinci Code was absolutely AWESOME!,,0,,
mission impossible 2 rocks!!....,,0,,
Da Vinci Code sucks.,,0,,
"I loved Brokeback Mountain, though I think you're right about its being acceptable in mainstream culture because it doesn't challenge that culture's heteronormativity.",,0,,
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",,0,,
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,,0,,
This quiz sucks and Harry Potter sucks ok bye..,,0,,
da vinci code was an awesome movie...,,0,,
Brokeback Mountain was so awesome.,,0,,
"Always knows what I want, not guy crazy, hates Harry Potter..",,0,,
"Is it just me, or does Harry Potter suck?...",,0,,
"I liked the first "" Mission Impossible.",,0,,
the people who are worth it know how much i love the da vinci code.,,0,,
Da Vinci Code sucked..,,0,,
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",,0,,
Harry Potter is AWESOME I don't care if anyone says differently!..,,0,,
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,,0,,
The Da Vinci Code is awesome!!,,0,,
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,,0,,
"Oh, and Brokeback Mountain is a TERRIBLE movie...",,0,,
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",,0,,
I heard The da Vinci Code sucked.,,0,,
"I, too, like Harry Potter..",,0,,
I got burnt out on heavy reading and have been enjoying the Harry Potter series.,,0,,
"I loved the Da Vinci Code, both the book and the movie.",,0,,
Love luv lubb the Da Vinci Code!,,0,,
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",,0,,
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",,0,,
"by the way, the Da Vinci Code sucked, just letting you know...",,0,,
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",,0,,
Harry Potter is AWESOME I don't care if anyone says differently!..,,0,,
Saw Mission Impossible 3 it was awesome and I hate tom cruise cuz he is an asshole but it was still great.,,0,,
Brokeback Mountain is fucking horrible..,,0,,
"Oh, and Brokeback Mountain is a TERRIBLE movie...",,0,,
"also, the da vinci code is AWESOME.",,0,,
we're gonna like watch Mission Impossible or Hoot.(,,0,,
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",,0,,
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",,0,,
"Is it just me, or does Harry Potter suck?...",,0,,
This quiz sucks and Harry Potter sucks ok bye..,,0,,
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",,0,,
mission impossible 2 rocks!!....,,0,,
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,,0,,
1st and 2nd Harry Potter movies are clearly the best / funniest...,,0,,
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",,0,,
I love Harry Potter.,,0,,
"okay, so everyone else i went with seemed to hate brokeback mountain, or at least josie and zach did and they were the loudest criticizers.",,0,,
Brokeback Mountain was so awesome.,,0,,
The Da Vinci Code is awesome..,,0,,
I love Harry Potter.,,0,,
"I, too, like Harry Potter..",,0,,
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",,0,,
I love Harry Potter..,,0,,
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",,0,,
Brokeback Mountain is fucking horrible..,,0,,
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",,0,,
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",,0,,
"And so this girl ( okay, it's totally me ), who loved Equus and Harry Potter in equal measure, BOUGHT A TICKET TO THE SHOW ON MARCH 31st!..",,0,,
I am going to start reading the Harry Potter series again because that is one awesome story.,,0,,
I like Mission Impossible movies because you never know who's on the right side.,,0,,
"I absolutely LOVE Harry Potter, as you can tell already.",,0,,
we're gonna like watch Mission Impossible or Hoot.(,,0,,
I love Harry Potter..,,0,,
"by the way, the Da Vinci Code sucked, just letting you know...",,0,,
"I have two awesome Harry Potter costumes I'm planning for 2007, but they aren't finished yet, unfortunately!",,0,,
i love being a sentry for mission impossible and a station for bonkers.,,0,,
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",,0,,
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",,0,,
So Brokeback Mountain was really depressing.,,0,,
Brokeback mountain was beautiful...,,0,,
"Anyway, thats why I love "" Brokeback Mountain.",,0,,
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",,0,,
i love kirsten / leah / kate escapades and mission impossible tom as well...,,0,,
Brokeback Mountain was boring.,,0,,
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",,0,,
I loved Brokeback Mountain...,,0,,
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",,0,,
mission impossible 2 rocks!!....,,0,,
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",,0,,
I love Harry Potter.,,0,,
i heard da vinci code sucked soo much only 2.5 stars:,,0,,
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,,0,,
Harry Potter is AWESOME I don't care if anyone says differently!..,,0,,
I wanted desperately to love'The Da Vinci Code as a film.,,0,,
Brokeback Mountain is fucking horrible..,,0,,
